replicate,n_nodes,kendall_tau_b,median_rank_displacement,p90_rank_displacement,share_rank_displacement_ge_030,top_overlap,spearman_rho,share_signed_ge_030,share_signed_le_minus030,delay_boundary_tie_count,consequence_boundary_tie_count
650,1608,0.7636871222766348,0.0516169154228856,0.20460199004975124,0.01554726368159204,0.8012422360248447,0.918949778727084,0.01554726368159204,0.0,1,1
651,1819,0.6766836743958019,0.0604727872457394,0.3232545354590435,0.1726223199560198,0.8076923076923077,0.8306483135004571,0.0863111599780099,0.0863111599780099,3,2
652,2007,0.6893317113595995,0.08520179372197301,0.27703039362232185,0.05430991529646238,0.681592039800995,0.8525405141919981,0.026407573492775286,0.027902341803687097,2,3
653,1544,0.6926375273979049,0.0890544041450777,0.2778497409326425,0.0744818652849741,0.7483870967741936,0.8627147477957596,0.05764248704663212,0.01683937823834197,1,1
654,1646,0.6633045617583484,0.09234507897934391,0.2928311057108141,0.08809234507897934,0.5333333333333333,0.83054179784387,0.05589307411907655,0.03219927095990279,2,2
655,1471,0.7471064477206708,0.061182868796736845,0.2345343303874915,0.024473147518694765,0.8378378378378378,0.9047612274043633,0.021753908905506457,0.002719238613188307,3,1
656,1615,0.6919141836873423,0.07616099071207427,0.28297213622291023,0.07306501547987616,0.5802469135802469,0.8545503274404009,0.060061919504643964,0.013003095975232198,2,2
657,1652,0.6739513927617481,0.07021791767554479,0.29170702179176766,0.07808716707021791,0.8012048192771084,0.8468199232120498,0.044794188861985475,0.033292978208232446,2,2
658,1571,0.7060602593347273,0.07129217059197968,0.26861871419478045,0.042011457670273714,0.7341772151898734,0.8743678175200823,0.02991725015913431,0.0120942075111394,3,2
659,1871,0.6913397953386832,0.090860502405131,0.27525387493319076,0.07589524318546231,0.7127659574468085,0.8551777683768624,0.03955104222340994,0.036344200962052375,1,1
660,1779,0.7617357166722352,0.05845980888139404,0.24620573355817868,0.01911186059584036,0.8258426966292135,0.9106951019860975,0.01911186059584036,0.0,3,2
661,1619,0.5697031911291365,0.11303273625694876,0.358863495985176,0.20074119827053738,0.5802469135802469,0.7387067707964095,0.09079678814082767,0.1099444101297097,2,2
662,1493,0.7035413380784836,0.05961152042866713,0.28251841929002003,0.06028131279303416,0.82,0.8609786443608621,0.03415941058271936,0.026121902210314803,3,1
663,1763,0.6680526211679261,0.08224617129892231,0.29778786159954623,0.09642654566080544,0.751412429378531,0.8295830781772038,0.07827566647759501,0.018150879183210438,1,2
664,1597,0.673932729167632,0.08202880400751406,0.27263619286161556,0.07263619286161553,0.8125,0.8422239139927797,0.052598622417031934,0.020037570444583593,1,1
665,1664,0.749090409333883,0.060096153846153855,0.23016826923076927,0.031850961538461536,0.7544910179640718,0.9032840871782281,0.026442307692307692,0.005408653846153846,1,1
666,1980,0.7461204243178143,0.061616161616161624,0.251010101010101,0.04090909090909091,0.6666666666666666,0.897639426107238,0.04090909090909091,0.0,2,2
667,1589,0.6804074792340482,0.08495909376966648,0.2838263058527376,0.0578980490874764,0.7295597484276729,0.8543875456039632,0.042794210195091255,0.015103838892385148,5,1
668,1805,0.6846937828423486,0.07479224376731303,0.2967313019390583,0.0925207756232687,0.8674033149171271,0.8461384826710557,0.049307479224376734,0.043213296398891966,1,2
669,1678,0.5953808790073714,0.10429082240762813,0.35220500595947557,0.18176400476758045,0.6130952380952381,0.7732442802884781,0.12514898688915377,0.056615017878426696,2,3
670,1454,0.7409847374974652,0.06671251719394766,0.21870701513067398,0.04264099037138927,0.8698630136986302,0.8942062248628418,0.04264099037138927,0.0,1,2
671,1821,0.7333057131002645,0.07413509060955525,0.23613399231191654,0.032948929159802305,0.8961748633879781,0.8942850581479865,0.020318506315211423,0.012630422844590884,1,1
672,1854,0.748186773675089,0.06957928802588995,0.23085221143473578,0.0296655879180151,0.6881720430107527,0.9001381618533607,0.022114347357065803,0.007551240560949299,5,3
673,1572,0.6970846617849362,0.06870229007633588,0.2926208651399491,0.0846055979643766,0.7278481012658228,0.8523420156753032,0.07633587786259542,0.00826972010178117,2,1
674,1732,0.6867705566085794,0.07505773672055427,0.2661662817551963,0.07217090069284064,0.7988505747126436,0.8565662878449726,0.05369515011547344,0.018475750577367205,3,3
675,1577,0.7571161133164921,0.06467977171845277,0.23335447051363356,0.018389346861128725,0.7721518987341772,0.9081747944200154,0.018389346861128725,0.0,1,3
676,1797,0.6682680916992594,0.06510851419031721,0.30439621591541455,0.10907067334446299,0.8166666666666667,0.8386325010193162,0.07679465776293823,0.032276015581524764,1,1
677,2035,0.7343991149860557,0.046191646191646195,0.2712530712530713,0.041277641277641275,0.6862745098039216,0.8869875318476246,0.0343980343980344,0.0068796068796068794,1,1
678,1668,0.7304556865969407,0.06414868105515587,0.2615707434052757,0.0605515587529976,0.8323353293413174,0.8928215990979879,0.049160671462829736,0.011390887290167866,3,3
679,1952,0.7618687083778931,0.07325819672131142,0.25609631147541034,0.07581967213114754,0.7806122448979592,0.8930518915569248,0.07530737704918032,0.0005122950819672131,1,1
680,1783,0.7532958286956463,0.06449803701626466,0.2271452607964105,0.007291082445316881,0.7653631284916201,0.906579321641436,0.007291082445316881,0.0,1,3
681,1671,0.6862929910902902,0.06762417713943747,0.2710951526032316,0.07839616995810891,0.6547619047619048,0.8508512260887158,0.07839616995810891,0.0,1,3
682,1523,0.6781154912814523,0.06828627708470125,0.2803676953381484,0.06565988181221274,0.869281045751634,0.8439462793385809,0.017071569271175313,0.048588312541037425,1,2
683,1920,0.642816594135545,0.08619791666666665,0.3057812500000001,0.10364583333333334,0.8020833333333334,0.8076430280487539,0.10364583333333334,0.0,2,1
684,1718,0.5982119225971777,0.12747380675203734,0.34592549476135037,0.1728754365541327,0.7616279069767442,0.7733418524678384,0.08789289871944121,0.08498253783469151,1,1
685,2037,0.8162473702982088,0.04123711340206182,0.19096710849288173,0.017673048600883652,0.6715686274509803,0.9383384950070284,0.015709376534118802,0.0019636720667648502,1,1
686,1673,0.7228406525185083,0.0645546921697549,0.2624028690974298,0.052002390914524806,0.9107142857142857,0.8821769576302158,0.05080693365212194,0.001195457262402869,2,3
687,1520,0.7081943336685507,0.09276315789473687,0.2335526315789473,0.03618421052631579,0.7828947368421053,0.8798888211139799,0.026973684210526316,0.009210526315789473,3,3
688,1392,0.6936670448657152,0.08764367816091956,0.2456896551724138,0.05675287356321839,0.7785714285714286,0.870025882420431,0.05028735632183908,0.00646551724137931,4,1
689,1762,0.770949605325811,0.06469920544835411,0.22241770715096484,0.024971623155505107,0.7005649717514124,0.916603741590245,0.023269012485811577,0.00170261066969353,2,2
690,1654,0.6689127850110401,0.10066505441354291,0.2938331318016929,0.07799274486094317,0.6927710843373494,0.8438343477463167,0.06590084643288996,0.012091898428053204,2,1
691,1706,0.7117393249148402,0.08440797186400939,0.2754982415005861,0.02403282532239156,0.6842105263157895,0.8682881136681744,0.02403282532239156,0.0,1,1
692,1602,0.7362902507929519,0.05867665418227219,0.2440699126092385,0.06304619225967541,0.7515527950310559,0.8924988768628351,0.028089887640449437,0.03495630461922597,2,4
693,2137,0.7167065706282583,0.06785212915301825,0.27889564810481987,0.06644829199812821,0.5981308411214953,0.8685400964276693,0.06644829199812821,0.0,1,1
694,1742,0.6795461028875717,0.08266360505166481,0.2846727898966705,0.07634902411021814,0.4514285714285714,0.8540939695566832,0.06946039035591274,0.006888633754305396,2,2
695,1904,0.6973946279736424,0.07195378151260504,0.28503151260504206,0.09243697478991597,0.743455497382199,0.8666891110892522,0.0661764705882353,0.026260504201680673,1,3
696,2066,0.7490441627766861,0.057115198451113236,0.23015488867376577,0.026137463697967087,0.3188405797101449,0.8949107514443688,0.02420135527589545,0.001936108422071636,3,2
697,1778,0.6413484171210072,0.09055118110236215,0.30871766029246334,0.12373453318335208,0.4550561797752809,0.8001285966785456,0.09561304836895389,0.0281214848143982,1,1
698,1750,0.7607684220436854,0.05542857142857141,0.22400000000000003,0.017714285714285714,0.8171428571428572,0.9127281271336001,0.017714285714285714,0.0,1,2
699,1713,0.7421512941372397,0.05429071803852892,0.2591943957968476,0.023934617629889084,0.7674418604651163,0.8959765532804275,0.023934617629889084,0.0,2,2
700,1605,0.6845409775257569,0.07414330218068532,0.25732087227414335,0.06417445482866044,0.6459627329192547,0.8557274709006346,0.047975077881619935,0.0161993769470405,2,3
701,1761,0.7201736548561304,0.0789324247586598,0.2566723452583759,0.06416808631459398,0.672316384180791,0.8803101931091959,0.02498580352072686,0.039182282793867124,2,2
702,1787,0.7047607996863974,0.054840514829322895,0.30352546166759936,0.11807498601007274,0.6871508379888268,0.8539751316705644,0.07162842753217684,0.046446558477895916,1,4
703,1674,0.6954611796456386,0.09259259259259262,0.25806451612903225,0.05854241338112306,0.7083333333333334,0.8489654672703384,0.05675029868578255,0.0017921146953405018,1,4
704,1955,0.7902315774471357,0.049104859335038276,0.2,0.02404092071611253,0.6887755102040817,0.9249108305627798,0.02404092071611253,0.0,2,1
705,1542,0.7512084763971101,0.06290531776913094,0.19649805447470814,0.028534370946822308,0.7741935483870968,0.9068336455426675,0.028534370946822308,0.0,2,2
706,1745,0.6996377476547664,0.09398280802292264,0.2662464183381089,0.048137535816618914,0.76,0.8670340625156437,0.048137535816618914,0.0,2,2
707,1738,0.6371272201336771,0.08457997698504024,0.3319907940161105,0.1432681242807825,0.7873563218390804,0.7978679073896366,0.07997698504027619,0.06329113924050633,3,1
708,2041,0.6954079013399629,0.07986281234688875,0.2866242038216561,0.048015678588927,0.47804878048780486,0.8582434111091319,0.03576678098971093,0.01224889759921607,3,1
709,1597,0.7336066603832863,0.05572949279899808,0.25046963055729493,0.03757044458359424,0.88125,0.8911447408639357,0.03757044458359424,0.0,5,3
710,2025,0.7170134461942181,0.07061728395061728,0.2577777777777778,0.07160493827160494,0.8719211822660099,0.8643768067788639,0.07160493827160494,0.0,2,2
711,1962,0.7262171413586904,0.07084607543323142,0.2660550458715596,0.03109072375127421,0.7360406091370558,0.8801120026465733,0.019877675840978593,0.011213047910295617,2,2
712,1642,0.7043454488454779,0.08708891595615106,0.2727771010962241,0.06638246041412911,0.6666666666666666,0.8677322829977461,0.04689403166869671,0.0194884287454324,2,2
713,1840,0.733027675951128,0.06739130434782606,0.2456521739130435,0.051086956521739134,0.7717391304347826,0.8855716427239233,0.051086956521739134,0.0,2,3
714,1671,0.7290863117120672,0.07241172950329144,0.23099940155595444,0.029922202274087373,0.6071428571428571,0.888868997796708,0.024536205864751647,0.005385996409335727,3,1
715,1926,0.7049835838632157,0.0773624091381101,0.2772585669781932,0.06438213914849429,0.5595854922279793,0.8664502266914282,0.047248182762201454,0.017133956386292833,3,3
716,1820,0.7275319201685879,0.0714285714285714,0.26428571428571423,0.02967032967032967,0.8076923076923077,0.8866326804903005,0.02967032967032967,0.0,1,3
717,1582,0.6514892220505718,0.09987357774968397,0.3059418457648546,0.106826801517067,0.710691823899371,0.8305603874182551,0.07016434892541087,0.03666245259165613,1,1
718,1644,0.6424396114501848,0.09428223844282242,0.31021897810218974,0.11131386861313869,0.6121212121212121,0.8139680640254201,0.06204379562043796,0.04927007299270073,2,4
719,1591,0.7653093042139069,0.05216844751728478,0.22061596480201134,0.01257071024512885,0.54375,0.9150075255827868,0.011313639220615965,0.001257071024512885,2,3
720,1756,0.7049704817139968,0.07403189066059224,0.2892938496583144,0.07118451025056947,0.7102272727272727,0.8670309766665506,0.0541002277904328,0.017084282460136675,2,4
721,1759,0.7962285399912622,0.050596930073905616,0.18487777146105744,0.008527572484366117,0.7443181818181818,0.9337448587690067,0.008527572484366117,0.0,2,1
722,1623,0.6738526084565577,0.07332101047443007,0.2966112138016018,0.09057301293900184,0.5337423312883436,0.8348151131524971,0.07208872458410351,0.018484288354898338,1,1
723,1839,0.7161946151600167,0.07014681892332791,0.24034801522566618,0.05600870038064165,0.6902173913043478,0.8733731553255091,0.05600870038064165,0.0,1,5
724,1894,0.7353094536006618,0.05200633579725451,0.2571277719112988,0.036430834213305174,0.7578947368421053,0.887456595118786,0.028511087645195353,0.00791974656810982,1,3
725,1659,0.7193893256427778,0.06931886678722121,0.28631705846895716,0.0650994575045208,0.8795180722891566,0.8802223330621485,0.04460518384569018,0.020494273658830622,2,3
726,1805,0.7808726167004493,0.04432132963988922,0.22105263157894736,0.006648199445983379,0.7734806629834254,0.9197922486315004,0.00443213296398892,0.00221606648199446,2,2
727,1843,0.8044782957076071,0.029300054259359665,0.18936516549104726,0.018990775908844276,0.7081081081081081,0.934133001158082,0.016820401519262073,0.002170374389582203,1,3
728,1714,0.6843944364006206,0.08343057176196034,0.27071178529754963,0.0647607934655776,0.6395348837209303,0.8447757298750718,0.0647607934655776,0.0,2,1
729,1808,0.7147360425370299,0.07190265486725661,0.2512721238938053,0.05641592920353982,0.43646408839779005,0.8760088639860328,0.05641592920353982,0.0,1,1
730,1577,0.7495507845062334,0.0513633481293595,0.23335447051363356,0.03741280913126189,0.8670886075949367,0.8998571014262909,0.03487634749524413,0.0025364616360177552,2,2
731,1877,0.7292384362106704,0.05966968566862019,0.2594565796483751,0.047416089504528504,0.8297872340425532,0.8820691573747785,0.021310602024507193,0.02610548748002131,2,1
732,1647,0.7292982391376573,0.06557377049180324,0.24529447480267205,0.048573163327261686,0.8727272727272727,0.8889715057768613,0.048573163327261686,0.0,1,1
733,1699,0.6823118470573869,0.07180694526191878,0.2973513831665687,0.09711595055915244,0.9235294117647059,0.8458659025538738,0.05414949970570924,0.0429664508534432,2,1
734,1700,0.7419822587330478,0.06411764705882353,0.2471176470588236,0.026470588235294117,0.5294117647058824,0.9023791709276157,0.026470588235294117,0.0,5,3
735,1867,0.7628729222095001,0.05088377075522227,0.21606855918585974,0.017675415104445636,0.8074866310160428,0.9111732427285469,0.017675415104445636,0.0,2,1
736,1924,0.7938417349030404,0.050935550935550966,0.19386694386694392,0.02079002079002079,0.7616580310880829,0.9322857434762101,0.018711018711018712,0.002079002079002079,2,2
737,1718,0.6714556676404821,0.06693830034924333,0.3084982537834691,0.1362048894062864,0.7965116279069767,0.8301997637692058,0.07450523864959255,0.06169965075669383,2,1
738,1671,0.7485641893103662,0.060442848593656506,0.22501496110113706,0.023937761819269897,0.7619047619047619,0.902114625784084,0.02333931777378815,0.0005984440454817474,1,1
739,1666,0.7458152412407325,0.04561824729891961,0.25210084033613445,0.058823529411764705,0.9281437125748503,0.8960192771990325,0.058823529411764705,0.0,3,3
740,1691,0.7545528365855179,0.08101714961561202,0.2241277350680071,0.014192785334121822,0.8235294117647058,0.9070527117954521,0.013601419278533412,0.0005913660555884093,1,2
741,1868,0.6663629876731587,0.09850107066381153,0.2928265524625267,0.08458244111349036,0.6631016042780749,0.8254257700558624,0.07922912205567452,0.0053533190578158455,2,2
742,1764,0.6642260228790242,0.08390022675736963,0.2950113378684808,0.08786848072562359,0.6384180790960452,0.8321454098969605,0.05272108843537415,0.035147392290249435,2,3
743,1813,0.6958767254997478,0.11527854384997249,0.24214009928295643,0.07501378929950359,0.7692307692307693,0.8482673807431025,0.07501378929950359,0.0,3,1
744,1639,0.6717226750677404,0.08419768151311774,0.29896278218425876,0.09823062843197071,0.8048780487804879,0.8406727608544534,0.06711409395973154,0.03111653447223917,2,2
745,1756,0.7398504554618061,0.08143507972665148,0.2312072892938497,0.014806378132118452,0.6931818181818182,0.8990942688211374,0.014806378132118452,0.0,1,1
746,1867,0.7212668560097862,0.07177289769683981,0.24102838778789504,0.04552758435993572,0.5614973262032086,0.8802997552173552,0.04552758435993572,0.0,2,4
747,1662,0.7348111235879307,0.053549939831528226,0.24969915764139583,0.05054151624548736,0.8143712574850299,0.8870404400666442,0.02888086642599278,0.021660649819494584,2,2
748,1938,0.7626403273750018,0.04953560371517029,0.21305469556243542,0.037667698658410735,0.6443298969072165,0.9078103333275078,0.037667698658410735,0.0,2,1
